time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-2.23384641828,-1.61815297136,20.221423601,6.12457532842,0.173284880118,0.0,-2.57203542229,-1.92995578446,5.30760854074,-0.0130664453984,0.0656569799118,0.0,423.7330458905616,423.43538881646623,422.4643349893423,424.21005090679074
3.3000000000000025,-2.39141617056,-1.73682410047,20.5398698279,6.12358640955,0.177358756408,0.0,-2.68065763616,-2.02581932188,5.30696983746,-0.0243790985481,0.0720383357118,0.0,442.710763026702,443.23909054772264,444.03666182391754,443.1075364978669
3.3600000000000025,-2.55539613284,-1.8611028416,20.8572078358,6.12214605716,0.181674966743,0.0,-2.78574659558,-2.11694731642,5.27082694347,-0.0232697672171,0.071733181057,0.0,432.2018562224931,432.18027970831344,432.2537671718583,432.3471750694481
3.4200000000000026,-2.72611569784,-1.99118416428,21.17423211,6.12035397686,0.186012556072,0.0,-2.90529312232,-2.21920757163,5.29616557634,-0.0482696683784,0.0733896327272,0.0,452.38762392629064,452.5249431158184,453.8342969806926,451.8224553787129
3.4800000000000026,-2.90450798498,-2.12779488066,21.4948730825,6.11760423451,0.190516222591,0.0,-3.04148870662,-2.33466988101,5.39094827167,-0.041348413317,0.0782087008239,0.0,474.73578247535227,475.10949086645076,475.53591793703174,476.0648093086727
3.5400000000000027,-3.09145880895,-2.27163178098,21.8225877359,6.11516799469,0.195750046617,0.0,-3.19061039536,-2.46001121969,5.53164847592,-0.0391556159346,0.100952908236,0.0,490.18467906028735,491.8775810477517,490.8999273883995,491.06195865439935
3.6000000000000028,-3.28628137397,-2.42203094562,22.1527288351,6.11301010181,0.201662100188,0.0,-3.30401984632,-2.55350847338,5.47292250503,-0.0302462525769,0.093200025005,0.0,431.34762242114243,430.700888870486,430.1891596461997,430.94245382056357
3.660000000000003,-3.48889489903,-2.57880576346,22.4835303994,6.1112669616,0.207426223164,0.0,-3.45024568133,-2.6723986348,5.55285223486,-0.0267658221049,0.101260595242,0.0,474.9994869063979,475.6245406056325,475.7298574590815,475.9961494899716
3.720000000000003,-3.70051895497,-2.74283955095,22.8195725384,6.10940659982,0.213150045131,0.0,-3.60438316148,-2.7954514881,5.64747487972,-0.0412275355988,0.0798660680807,0.0,483.87585913192726,482.26900321673077,481.49117368711677,480.39532318155466
3.780000000000003,-3.92131436675,-2.91414050944,23.1603152129,6.10710822093,0.217665290294,0.0,-3.75584942943,-2.91472680663,5.70971790204,-0.0330257802624,0.0639161388212,0.0,473.51879682106204,472.2939352256355,475.41142521831733,476.0389618689087
3.840000000000003,-4.15037522092,-3.09191727489,23.5006446605,6.10524863506,0.22109400088,0.0,-3.8799186049,-3.0113843895,5.63456169953,-0.0272102799737,0.0380230612012,0.0,432.56219683873957,430.3777975206707,432.0209786959123,432.51081633136494
3.900000000000003,-4.38667084327,-3.27531276627,23.8352156097,6.10351146429,0.223781259561,0.0,-3.99697492426,-3.10204483964,5.5180443654,-0.0326873515792,0.0557071963374,0.0,417.16711078749154,418.7101113488426,417.6141343474171,417.13567604300226
3.960000000000003,-4.6294395744,-3.46370442894,24.160122763,6.10146599682,0.22687300126,0.0,-4.09581492638,-3.17801204325,5.3129181652,-0.0370571619488,0.0414923265131,0.0,385.2552910261169,383.9105795957384,385.19550859758823,384.7812388572911
4.020000000000002,-4.87933221416,-3.65758061915,24.4775231075,6.09934410908,0.229053577719,0.0,-4.23424262217,-3.28475732881,5.26687088027,-0.032179082137,0.0232840051523,0.0,440.66888343766016,439.1613726315468,439.2353164834154,439.6392177876159
4.080000000000001,-5.13789292937,-3.85814756853,24.7934072526,6.09724817321,0.230291804118,0.0,-4.38463476247,-3.40100215577,5.26215991735,-0.0411006170493,0.0147347134986,0.0,454.61127026605243,453.9255343944791,453.506687558085,452.788839011868
4.14,-5.40589847316,-4.06603539562,25.1105311364,6.09528800042,0.231955780434,0.0,-4.54901674532,-3.52876168652,5.30787137518,-0.019646119594,0.0457240046115,0.0,469.03936080048015,471.440603166593,470.2806355699192,471.9394649904526
4.199999999999998,-5.68332935221,-4.28123914164,25.4282668449,6.09442399945,0.234824377972,0.0,-4.69901323733,-3.64482647826,5.2829383128,-0.00556133962271,0.0516844948487,0.0,449.68696913814284,450.17100824843254,449.0602067715299,450.20166205340206
4.259999999999997,-5.97000810723,-4.50356809946,25.7451589186,6.09436741708,0.237702880894,0.0,-4.85728059481,-3.76618432016,5.27961841076,0.00698288372892,0.0392757151423,0.0,458.13061835119913,457.1439715907166,457.0826152688154,458.0814945017685
4.319999999999996,-6.26666869526,-4.73351003555,26.0634549055,6.09478548083,0.240127611184,0.0,-5.03164286772,-3.89848822258,5.32943445409,0.00693740155256,0.0425928153652,0.0,475.69830154394344,475.95302575556394,475.0162449790607,475.012642804801
4.379999999999995,-6.57379695915,-4.97134544548,26.3843997106,6.09521720495,0.242517990942,0.0,-5.20622710212,-4.02931565123,5.36795405428,0.0077064921213,0.0336716392948,0.0,474.19666190259034,473.5113845233018,473.3452601859393,473.40434181970977
4.439999999999993,-6.89120293902,-5.21683527945,26.7065182097,6.09592814839,0.244596062414,0.0,-5.37425306896,-4.15367696662,5.36879831355,0.019059975869,0.0364935387784,0.0,461.8118324265168,462.03487548183443,464.34215595495806,465.23207224317935
4.499999999999992,-7.21937394876,-5.47024792552,27.0310360337,6.0972005457,0.246814587576,0.0,-5.56498372881,-4.29325718507,5.44743140995,0.0251867498963,0.0379219604322,0.0,488.0416125749231,488.14874030172473,488.80030507622945,489.2567389142321
4.559999999999991,-7.55849978452,-5.73161334784,27.3579928519,6.0981916087,0.24951856624,0.0,-5.73954149626,-4.41886398629,5.45055080579,-0.0129229140075,0.0564810399599,0.0,467.17885261654385,468.6251092363608,468.319952585411,465.34544735822743
4.6199999999999894,-7.90801433523,-6.00040274438,27.6844069853,6.09728785066,0.252949413865,0.0,-5.91135926133,-4.54091324396,5.42935751225,-0.0197277893887,0.058544260204,0.0,459.94309528228786,460.1086375178494,462.25510178031936,461.7185093189929
4.679999999999988,-8.26727995583,-6.27608476479,28.006994811,6.09584651612,0.256279963663,0.0,-6.06468478597,-4.64874382143,5.32353133466,-0.0344051162008,0.0486210178979,0.0,434.9738333360411,434.1438947109489,434.68789783175185,433.4556887808812
4.739999999999987,-8.6359231786,-6.55834552978,28.3235004467,6.09346072569,0.259101414158,0.0,-6.22390777522,-4.76025835179,5.22652734439,-0.0535209945074,0.0436234385905,0.0,437.7382398825626,437.3233931558188,438.1324666346404,436.53884160172805
4.799999999999986,-9.01519407799,-6.84806118391,28.6377683673,6.09024766133,0.2618699027,0.0,-6.41877083277,-4.89721067134,5.24808551523,-0.0536112745459,0.0507525396891,0.0,475.2191920108518,475.766582486521,477.021823945135,477.0132541345535
4.859999999999984,-9.4045746436,-7.14487025938,28.9471050608,6.08668709165,0.265029640978,0.0,-6.56120605134,-4.99688213708,5.06349424638,-0.0744017228314,0.0562303939313,0.0,409.43914632586007,409.92843242599696,409.95809888084756,408.10294880896765
4.919999999999983,-9.80432249241,-7.44897659319,29.2515360135,6.08254209269,0.268344483929,0.0,-6.76408936634,-5.14035414418,5.0830849572,-0.0601451960238,0.0532059235254,0.0,477.00306713237217,476.77380456182925,476.95223692743923,478.0367898260792
4.979999999999982,-10.2147096511,-7.76059289651,29.5512007364,6.07851870996,0.271367709232,0.0,-6.91611770528,-5.24733837983,4.90596481406,-0.0867821531292,0.0440535433547,0.0,414.1326890707263,413.32838614805524,415.1667003771558,412.8180831701979
5.0399999999999805,-10.6352187243,-8.07937179966,29.8433453645,6.07300653277,0.274131809535,0.0,-7.10131566473,-5.37912771947,4.83162933902,-0.104715991158,0.0498196527876,0.0,448.96353650308896,449.4324849334667,449.53451226018007,448.07129365545194
